sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR9696284	Candidatus Planktophila	622681	G	1	3	4	0.00000
SRR9696284	Candidatus Tachikawaea	1682492	G	2	0	2	0.00000
SRR9696284	Candidatus Promineofilum	1988031	G	2	0	2	0.00000
SRR9696284	Candidatus Kinetoplastibacterium	33055	G	2	0	2	0.00000
SRR9696284	Candidatus Hamiltonella	568987	G	1	1	2	0.00000
SRR9696284	Candidatus Aquiluna	529881	G	2	0	2	0.00000
SRR9696284	Candidatus Sulcia	336809	G	1	0	1	0.00000
SRR9696284	Candidatus Solibacter	332162	G	1	0	1	0.00000
SRR9696284	Candidatus Riesia	401618	G	1	0	1	0.00000
SRR9696284	Candidatus Nucleicultrix	1509243	G	1	0	1	0.00000
SRR9696284	Candidatus Nardonella	204619	G	1	0	1	0.00000
SRR9696284	Candidatus Ishikawaella	409304	G	1	0	1	0.00000
SRR9696284	Candidatus Fonsibacter	2045213	G	1	0	1	0.00000
SRR9696284	Candidatus Evansia	1495768	G	1	0	1	0.00000
SRR9696284	Candidatus Cytomitobacter	2601574	G	1	0	1	0.00000
SRR9696284	Homo	9605	G	9859824	3340	9863164	0.99515
SRR9696284	Klebsiella	570	G	13	15162	15175	0.00153
SRR9696284	Cutibacterium	1912216	G	10521	179	10700	0.00108
SRR9696284	Corynebacterium	1716	G	10223	141	10364	0.00105
SRR9696284	Staphylococcus	1279	G	3754	322	4076	0.00041
SRR9696284	Micrococcus	1269	G	2128	132	2260	0.00023
SRR9696284	Streptococcus	1301	G	535	18	553	0.00006
SRR9696284	Pahexavirus	1982251	G	376	0	376	0.00004
SRR9696284	Pseudomonas	286	G	275	13	288	0.00003
SRR9696284	Peptoniphilus	162289	G	216	21	237	0.00002
SRR9696284	Streptomyces	1883	G	137	1	138	0.00001
SRR9696284	Rothia	32207	G	68	0	68	0.00001
SRR9696284	Roseomonas	125216	G	78	7	85	0.00001
SRR9696284	Rhodococcus	1827	G	56	3	59	0.00001
SRR9696284	Prevotella	838	G	57	0	57	0.00001
SRR9696284	Paracoccus	265	G	79	6	85	0.00001
SRR9696284	Nonanavirus	1921122	G	146	2	148	0.00001
SRR9696284	Nocardioides	1839	G	51	1	52	0.00001
SRR9696284	Mycolicibacterium	1866885	G	59	3	62	0.00001
SRR9696284	Mycobacterium	1763	G	46	7	53	0.00001
SRR9696284	Microbacterium	33882	G	51	1	52	0.00001
SRR9696284	Lawsonella	1847725	G	63	2	65	0.00001
SRR9696284	Lactobacillus	1578	G	58	2	60	0.00001
SRR9696284	Haemophilus	724	G	101	8	109	0.00001
SRR9696284	Finegoldia	150022	G	72	18	90	0.00001
SRR9696284	Clostridium	1485	G	66	1	67	0.00001
