sample	name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR6145059	Candidatus Nanopelagicales	2039638	O	53	3	56	0.00001
SRR6145059	Candidatus Babeliales	2497644	O	6	7	13	0.00000
SRR6145059	Candidatus Brocadiales	1127829	O	5	0	5	0.00000
SRR6145059	Primates	9443	O	5310201	3274	5313475	0.63250
SRR6145059	Burkholderiales	80840	O	1189372	7564	1196936	0.14248
SRR6145059	Propionibacteriales	85009	O	613435	7171	620606	0.07387
SRR6145059	Micrococcales	85006	O	241750	7940	249690	0.02972
SRR6145059	Corynebacteriales	85007	O	204649	3495	208144	0.02478
SRR6145059	Pseudomonadales	72274	O	149706	5475	155181	0.01847
SRR6145059	Bacillales	1385	O	97128	18558	115686	0.01377
SRR6145059	Enterobacterales	91347	O	93548	9262	102810	0.01224
SRR6145059	Rhizobiales	356	O	46140	1044	47184	0.00562
SRR6145059	Rhodobacterales	204455	O	41564	2362	43926	0.00523
SRR6145059	Sphingomonadales	204457	O	35202	1105	36307	0.00432
SRR6145059	Lactobacillales	186826	O	34715	1536	36251	0.00432
SRR6145059	Flavobacteriales	200644	O	31050	402	31452	0.00374
SRR6145059	Caulobacterales	204458	O	24322	1064	25386	0.00302
SRR6145059	Xanthomonadales	135614	O	23425	347	23772	0.00283
SRR6145059	Oceanospirillales	135619	O	20964	193	21157	0.00252
SRR6145059	Streptomycetales	85011	O	19166	310	19476	0.00232
SRR6145059	Actinomycetales	2037	O	15699	394	16093	0.00192
SRR6145059	Rhodospirillales	204441	O	11057	1827	12884	0.00153
SRR6145059	Deinococcales	118964	O	11050	23	11073	0.00132
SRR6145059	Neisseriales	206351	O	9910	302	10212	0.00122
SRR6145059	Bacteroidales	171549	O	7209	15	7224	0.00086
SRR6145059	Pseudonocardiales	85010	O	7064	-135	6929	0.00082
SRR6145059	Sphingobacteriales	200666	O	6403	65	6468	0.00077
SRR6145059	Pasteurellales	135625	O	5445	162	5607	0.00067
SRR6145059	Tissierellales	1737405	O	4885	489	5374	0.00064
SRR6145059	Caudovirales	28883	O	4564	555	5119	0.00061
SRR6145059	Micromonosporales	85008	O	4846	66	4912	0.00058
SRR6145059	Aeromonadales	135624	O	3885	373	4258	0.00051
SRR6145059	Clostridiales	186802	O	3867	103	3970	0.00047
SRR6145059	Myxococcales	29	O	3754	5	3759	0.00045
SRR6145059	Fusobacteriales	203491	O	3631	18	3649	0.00043
SRR6145059	Veillonellales	1843489	O	3226	13	3239	0.00039
SRR6145059	Streptosporangiales	85012	O	2300	37	2337	0.00028
SRR6145059	Cytophagales	768507	O	2107	1	2108	0.00025
SRR6145059	Rhodocyclales	206389	O	1668	78	1746	0.00021
SRR6145059	Isosphaerales	2691356	O	307	1346	1653	0.00020
SRR6145059	Alteromonadales	135622	O	1611	35	1646	0.00020
SRR6145059	Geodermatophilales	1643682	O	1447	38	1485	0.00018
SRR6145059	Bifidobacteriales	85004	O	1529	2	1531	0.00018
SRR6145059	Sporichthyales	2495578	O	1450	16	1466	0.00017
SRR6145059	Chromatiales	135613	O	1295	11	1306	0.00016
SRR6145059	Campylobacterales	213849	O	1085	3	1088	0.00013
SRR6145059	Oscillatoriales	1150	O	966	18	984	0.00012
SRR6145059	Nitrosomonadales	32003	O	840	210	1050	0.00012
SRR6145059	Vibrionales	135623	O	873	14	887	0.00011
SRR6145059	Nevskiales	1775403	O	938	9	947	0.00011
SRR6145059	Nakamurellales	1643684	O	874	16	890	0.00011
SRR6145059	Frankiales	85013	O	928	8	936	0.00011
SRR6145059	Solirubrobacterales	588673	O	795	7	802	0.00010
SRR6145059	Nostocales	1161	O	865	-106	759	0.00009
SRR6145059	Chitinophagales	1853229	O	750	0	750	0.00009
SRR6145059	Zurhausenvirales	2732533	O	670	-18	652	0.00008
SRR6145059	Gemmatales	2691355	O	630	1	631	0.00008
SRR6145059	Cellvibrionales	1706369	O	693	2	695	0.00008
SRR6145059	Spirochaetales	136	O	574	3	577	0.00007
SRR6145059	Rubrobacterales	84996	O	620	2	622	0.00007
SRR6145059	Haloferacales	1644055	O	523	33	556	0.00007
SRR6145059	Halobacteriales	2235	O	576	25	601	0.00007
SRR6145059	Synechococcales	1890424	O	457	6	463	0.00006
SRR6145059	Planctomycetales	112	O	433	57	490	0.00006
SRR6145059	Natrialbales	1644060	O	516	10	526	0.00006
SRR6145059	Jiangellales	1217098	O	468	8	476	0.00006
SRR6145059	Desulfovibrionales	213115	O	509	7	516	0.00006
SRR6145059	Coriobacteriales	84999	O	503	9	512	0.00006
SRR6145059	Chroococcidiopsidales	1890505	O	490	16	506	0.00006
SRR6145059	Brachyspirales	1643686	O	40	481	521	0.00006
SRR6145059	Verrucomicrobiales	48461	O	328	59	387	0.00005
SRR6145059	Selenomonadales	909929	O	392	1	393	0.00005
SRR6145059	Pirellulales	2691354	O	348	0	348	0.00004
